system:index,analysis_area_km2,buffer_radius_m,built_percent_5km2,lat,lon,pervious_percent_5km2,recharge_recommended,.geo
20836,5,1262,1.9938295674911657,31.025141917094437,70.52532260122756,98.00617043250884,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.52532260122756,31.025141917094437]}"
20837,5,1262,0.9495338639608516,31.025141917094437,70.57532282994165,99.05046613603915,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.57532282994165,31.025141917094437]}"
20838,5,1262,0.1470134696894851,31.025141917094437,70.62532305865575,99.85298653031052,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.62532305865575,31.025141917094437]}"
20839,5,1262,13.826964216192305,31.025141917094437,70.67532328736984,86.17303578380769,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.67532328736984,31.025141917094437]}"
20840,5,1262,6.109244305065907,31.025141917094437,70.72532351608393,93.89075569493409,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.72532351608393,31.025141917094437]}"
20841,5,1262,2.305518682525095,31.025141917094437,70.77532374479803,97.69448131747491,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.77532374479803,31.025141917094437]}"
20842,5,1262,1.34867789643607,31.025141917094437,70.82532397351211,98.65132210356393,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.82532397351211,31.025141917094437]}"
20843,5,1262,10.804177583589617,31.025141917094437,70.87532420222621,89.19582241641038,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.87532420222621,31.025141917094437]}"
20844,5,1262,27.261587108659096,31.025141917094437,70.92532443094031,72.7384128913409,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.92532443094031,31.025141917094437]}"
20845,5,1262,19.751095089633143,31.025141917094437,70.97532465965439,80.24890491036686,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.97532465965439,31.025141917094437]}"
20846,5,1262,14.775552162279643,31.025141917094437,71.02532488836849,85.22444783772036,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.02532488836849,31.025141917094437]}"
20847,5,1262,21.704691203950226,31.025141917094437,71.07532511708258,78.29530879604977,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.07532511708258,31.025141917094437]}"
20848,5,1262,8.885182107127948,31.025141917094437,71.12532534579667,91.11481789287205,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.12532534579667,31.025141917094437]}"
20849,5,1262,20.30885391161144,31.025141917094437,71.17532557451077,79.69114608838856,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.17532557451077,31.025141917094437]}"
20850,5,1262,10.657486511721544,31.025141917094437,71.22532580322486,89.34251348827846,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.22532580322486,31.025141917094437]}"
20851,5,1262,14.344617577179749,31.025141917094437,71.27532603193895,85.65538242282025,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.27532603193895,31.025141917094437]}"
20852,5,1262,16.99641538164148,31.025141917094437,71.32532626065304,83.00358461835852,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.32532626065304,31.025141917094437]}"
20853,5,1262,5.658394143553107,31.025141917094437,71.37532648936714,94.34160585644689,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.37532648936714,31.025141917094437]}"
20854,5,1262,4.419786564149449,31.025141917094437,71.42532671808122,95.58021343585055,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.42532671808122,31.025141917094437]}"
20855,5,1262,0.6589664817314593,31.025141917094437,71.47532694679532,99.34103351826855,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.47532694679532,31.025141917094437]}"
20856,5,1262,7.052717404242954,31.025141917094437,71.52532717550942,92.94728259575704,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.52532717550942,31.025141917094437]}"
20857,5,1262,0.0,31.025141917094437,71.5753274042235,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.5753274042235,31.025141917094437]}"
20858,5,1262,0.6589662582552215,31.025141917094437,71.6253276329376,99.34103374174478,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.6253276329376,31.025141917094437]}"
20859,5,1262,0.0,31.025141917094437,71.6753278616517,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.6753278616517,31.025141917094437]}"
20860,5,1262,0.0,31.025141917094437,71.72532809036578,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.72532809036578,31.025141917094437]}"
20861,5,1262,0.0,31.025141917094437,71.77532831907988,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.77532831907988,31.025141917094437]}"
20862,5,1262,0.0,31.025141917094437,71.82532854779397,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.82532854779397,31.025141917094437]}"
20863,5,1262,0.0,31.025141917094437,71.87532877650806,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.87532877650806,31.025141917094437]}"
20864,5,1262,11.922374138097082,31.025141917094437,71.92532900522215,88.07762586190292,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92532900522215,31.025141917094437]}"
20865,5,1262,18.055362815800986,31.025141917094437,71.97532923393625,81.94463718419901,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.97532923393625,31.025141917094437]}"
20866,5,1262,6.373531670181991,31.025141917094437,72.02532946265033,93.62646832981801,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.02532946265033,31.025141917094437]}"
20867,5,1262,1.895805284344681,31.025141917094437,72.07532969136443,98.10419471565532,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.07532969136443,31.025141917094437]}"
20868,5,1262,21.338521863158157,31.025141917094437,72.12532992007853,78.66147813684185,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.12532992007853,31.025141917094437]}"
20869,5,1262,16.172296476965503,31.025141917094437,72.17533014879261,83.8277035230345,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.17533014879261,31.025141917094437]}"
20870,5,1262,8.076641284706215,31.025141917094437,72.22533037750671,91.92335871529379,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.22533037750671,31.025141917094437]}"
20871,5,1262,19.416433112352895,31.025141917094437,72.2753306062208,80.58356688764711,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.2753306062208,31.025141917094437]}"
20872,5,1262,9.591997856689884,31.025141917094437,72.32533083493489,90.40800214331011,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.32533083493489,31.025141917094437]}"
20873,5,1262,10.05053939869422,31.025141917094437,72.37533106364899,89.94946060130579,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.37533106364899,31.025141917094437]}"
20874,5,1262,12.067352888112346,31.025141917094437,72.42533129236308,87.93264711188766,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.42533129236308,31.025141917094437]}"
20875,5,1262,4.462733581930315,31.025141917094437,72.47533152107717,95.53726641806969,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.47533152107717,31.025141917094437]}"
20876,5,1262,10.820198708084767,31.025141917094437,72.52533174979126,89.17980129191523,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.52533174979126,31.025141917094437]}"
20877,5,1262,15.619494626463796,31.025141917094437,72.57533197850536,84.38050537353621,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.57533197850536,31.025141917094437]}"
20878,5,1262,9.362346794838443,31.025141917094437,72.62533220721944,90.63765320516156,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.62533220721944,31.025141917094437]}"
20879,5,1262,5.357810946353451,31.025141917094437,72.67533243593354,94.64218905364655,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.67533243593354,31.025141917094437]}"
20880,5,1262,5.110902115651723,31.025141917094437,72.72533266464764,94.88909788434827,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72533266464764,31.025141917094437]}"
20881,5,1262,9.150450126045056,31.025141917094437,72.77533289336172,90.84954987395494,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.77533289336172,31.025141917094437]}"
20882,5,1262,8.419084955794235,31.025141917094437,72.82533312207582,91.58091504420577,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82533312207582,31.025141917094437]}"
20883,5,1262,9.623701813410296,31.025141917094437,72.87533335078992,90.37629818658971,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.87533335078992,31.025141917094437]}"
20884,5,1262,38.74035679355157,31.025141917094437,72.925333579504,61.25964320644843,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.925333579504,31.025141917094437]}"
20885,5,1262,13.03547682097016,31.025141917094437,72.9753338082181,86.96452317902984,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.9753338082181,31.025141917094437]}"
20886,5,1262,19.585944675283827,31.025141917094437,73.0253340369322,80.41405532471617,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.0253340369322,31.025141917094437]}"
20887,5,1262,15.777441660929705,31.025141917094437,73.07533426564628,84.22255833907029,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.07533426564628,31.025141917094437]}"
20888,5,1262,55.95719266198288,31.025141917094437,73.12533449436037,44.04280733801712,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.12533449436037,31.025141917094437]}"
20889,5,1262,7.272846277081349,31.025141917094437,73.17533472307447,92.72715372291864,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.17533472307447,31.025141917094437]}"
20890,5,1262,4.802916422661528,31.025141917094437,73.22533495178855,95.19708357733847,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.22533495178855,31.025141917094437]}"
20891,5,1262,9.109069282357414,31.025141917094437,73.27533518050265,90.89093071764259,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.27533518050265,31.025141917094437]}"
20892,5,1262,0.7376378145019356,31.025141917094437,73.32533540921675,99.26236218549806,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.32533540921675,31.025141917094437]}"
20893,5,1262,9.160855254166446,31.025141917094437,73.37533563793083,90.83914474583355,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.37533563793083,31.025141917094437]}"
20894,5,1262,10.545588101636373,31.025141917094437,73.42533586664493,89.45441189836363,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.42533586664493,31.025141917094437]}"
20895,5,1262,8.008014627692585,31.025141917094437,73.47533609535903,91.99198537230741,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.47533609535903,31.025141917094437]}"
20896,5,1262,2.598012946282836,31.025141917094437,73.52533632407311,97.40198705371716,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.52533632407311,31.025141917094437]}"
20897,5,1262,3.1613349566420603,31.025141917094437,73.5753365527872,96.83866504335793,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5753365527872,31.025141917094437]}"
20898,5,1262,9.798924234446428,31.025141917094437,73.6253367815013,90.20107576555357,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.6253367815013,31.025141917094437]}"
20899,5,1262,0.0,31.075142145808528,66.72530521895652,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.72530521895652,31.075142145808528]}"
20900,5,1262,0.0,31.075142145808528,66.77530544767062,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.77530544767062,31.075142145808528]}"
20901,5,1262,0.0,31.075142145808528,66.82530567638472,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.82530567638472,31.075142145808528]}"
20902,5,1262,0.0,31.075142145808528,66.8753059050988,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.8753059050988,31.075142145808528]}"
20903,5,1262,0.0,31.075142145808528,66.9253061338129,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.9253061338129,31.075142145808528]}"
20904,5,1262,0.0,31.075142145808528,66.975306362527,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.975306362527,31.075142145808528]}"
20905,5,1262,0.0,31.075142145808528,67.02530659124108,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.02530659124108,31.075142145808528]}"
20906,5,1262,0.0,31.075142145808528,67.07530681995517,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.07530681995517,31.075142145808528]}"
20907,5,1262,0.0,31.075142145808528,67.12530704866927,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.12530704866927,31.075142145808528]}"
20908,5,1262,0.0,31.075142145808528,67.17530727738335,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.17530727738335,31.075142145808528]}"
20909,5,1262,0.0,31.075142145808528,67.22530750609745,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.22530750609745,31.075142145808528]}"
20910,5,1262,0.0,31.075142145808528,67.27530773481155,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.27530773481155,31.075142145808528]}"
20911,5,1262,0.0,31.075142145808528,67.32530796352563,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.32530796352563,31.075142145808528]}"
20912,5,1262,0.0,31.075142145808528,67.37530819223973,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.37530819223973,31.075142145808528]}"
20913,5,1262,0.0,31.075142145808528,67.42530842095383,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.42530842095383,31.075142145808528]}"
20914,5,1262,0.0,31.075142145808528,67.47530864966791,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.47530864966791,31.075142145808528]}"
20915,5,1262,0.0,31.075142145808528,67.525308878382,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.525308878382,31.075142145808528]}"
20916,5,1262,0.0,31.075142145808528,67.5753091070961,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.5753091070961,31.075142145808528]}"
20917,5,1262,0.0,31.075142145808528,67.62530933581019,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.62530933581019,31.075142145808528]}"
20918,5,1262,0.0,31.075142145808528,67.67530956452428,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.67530956452428,31.075142145808528]}"
20919,5,1262,0.0,31.075142145808528,67.72530979323838,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.72530979323838,31.075142145808528]}"
20920,5,1262,0.0,31.075142145808528,67.77531002195246,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.77531002195246,31.075142145808528]}"
20921,5,1262,0.0,31.075142145808528,67.82531025066656,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.82531025066656,31.075142145808528]}"
20922,5,1262,0.0,31.075142145808528,67.87531047938066,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.87531047938066,31.075142145808528]}"
20923,5,1262,0.0,31.075142145808528,67.92531070809474,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.92531070809474,31.075142145808528]}"
20924,5,1262,0.0,31.075142145808528,67.97531093680884,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.97531093680884,31.075142145808528]}"
20925,5,1262,0.0,31.075142145808528,68.02531116552294,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.02531116552294,31.075142145808528]}"
20926,5,1262,0.0,31.075142145808528,68.07531139423702,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.07531139423702,31.075142145808528]}"
20927,5,1262,0.0,31.075142145808528,68.12531162295112,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.12531162295112,31.075142145808528]}"
20928,5,1262,0.0,31.075142145808528,68.17531185166521,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.17531185166521,31.075142145808528]}"
20929,5,1262,0.0,31.075142145808528,68.2253120803793,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.2253120803793,31.075142145808528]}"
20930,5,1262,0.0,31.075142145808528,68.2753123090934,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.2753123090934,31.075142145808528]}"
20931,5,1262,0.0,31.075142145808528,68.32531253780749,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.32531253780749,31.075142145808528]}"
20932,5,1262,0.0,31.075142145808528,68.37531276652157,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.37531276652157,31.075142145808528]}"
20933,5,1262,0.0,31.075142145808528,68.42531299523567,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.42531299523567,31.075142145808528]}"
